Date,Open,High,Low,Close,Adj Close,Volume
2016-12-20,999.760010,1005.789978,999.190002,1002.299988,1002.299988,0
2016-12-21,1002.320007,1005.440002,1000.179993,1002.969971,1002.969971,0
2016-12-22,1002.890015,1007.460022,1000.510010,1005.729980,1005.729980,0
2016-12-23,1005.669983,1009.599976,1003.780029,1007.369995,1007.369995,0
2016-12-27,1007.609985,1011.750000,1007.599976,1011.750000,1011.750000,0
2016-12-28,1011.340027,1012.809998,1009.020020,1012.809998,1012.809998,0
2016-12-29,1012.309998,1016.820007,1007.010010,1016.690002,1016.690002,0
2016-12-30,1016.780029,1017.090027,1013.650024,1015.880005,1015.880005,0
2017-01-03,1034.609985,1041.930054,1030.880005,1030.890015,1030.890015,0
2017-01-04,1030.780029,1033.010010,1025.420044,1025.780029,1025.780029,0
2017-01-05,1025.839966,1036.180054,1025.589966,1034.989990,1034.989990,0
2017-01-06,1035.180054,1040.300049,1033.969971,1037.589966,1037.589966,0
2017-01-09,1037.589966,1042.459961,1030.290039,1031.500000,1031.500000,0
2017-01-10,1031.750000,1034.109985,1025.939941,1026.300049,1026.300049,0
2017-01-11,1027.329956,1034.339966,1025.469971,1034.270020,1034.270020,0
2017-01-12,1033.479980,1033.479980,1020.250000,1024.949951,1024.949951,0
2017-01-13,1025.050049,1039.680054,1025.050049,1039.680054,1039.680054,0
2017-01-17,1038.060059,1038.060059,1031.040039,1033.550049,1033.550049,0
2017-01-18,1033.599976,1037.079956,1027.040039,1030.349976,1030.349976,0
2017-01-19,1030.640015,1035.130005,1029.069946,1033.500000,1033.500000,0
2017-01-20,1033.439941,1036.089966,1029.060059,1033.489990,1033.489990,0
2017-01-23,1032.640015,1032.640015,1025.849976,1026.280029,1026.280029,0
2017-01-24,1026.859985,1031.750000,1023.099976,1024.959961,1024.959961,0
2017-01-25,1025.920044,1038.839966,1025.920044,1038.839966,1038.839966,0
2017-01-26,1039.020020,1049.540039,1039.020020,1044.709961,1044.709961,0
2017-01-27,1045.079956,1052.619995,1043.239990,1052.619995,1052.619995,0
2017-01-30,1052.459961,1052.459961,1044.150024,1048.150024,1048.150024,0
2017-01-31,1048.140015,1055.719971,1047.089966,1049.560059,1049.560059,0
2017-02-01,1049.630005,1066.150024,1049.630005,1061.130005,1061.130005,0
2017-02-02,1065.040039,1065.219971,1049.959961,1055.489990,1055.489990,0
2017-02-03,1055.719971,1061.050049,1054.800049,1060.790039,1060.790039,0
2017-02-06,1060.739990,1063.479980,1053.770020,1053.770020,1053.770020,0
2017-02-07,1053.410034,1053.420044,1047.250000,1052.380005,1052.380005,0
2017-02-08,1052.930054,1052.930054,1042.290039,1044.900024,1044.900024,0
2017-02-09,1045.180054,1061.030029,1045.180054,1060.939941,1060.939941,0
2017-02-10,1060.939941,1067.280029,1058.770020,1065.910034,1065.910034,0
2017-02-13,1065.910034,1071.640015,1064.949951,1071.579956,1071.579956,0
2017-02-14,1071.239990,1074.099976,1067.540039,1071.500000,1071.500000,0
2017-02-15,1072.250000,1075.339966,1071.079956,1074.790039,1074.790039,0
2017-02-16,1074.910034,1079.189941,1073.780029,1076.810059,1076.810059,0
2017-02-17,1076.810059,1077.089966,1067.810059,1072.359985,1072.359985,0
2017-02-21,1067.449951,1077.000000,1063.459961,1076.859985,1076.859985,0
2017-02-22,1076.520020,1077.660034,1069.640015,1074.719971,1074.719971,0
2017-02-23,1074.750000,1078.079956,1072.390015,1072.430054,1072.430054,0
2017-02-24,1073.800049,1073.800049,1060.510010,1061.079956,1061.079956,0
2017-02-27,1061.920044,1065.449951,1057.930054,1059.719971,1059.719971,0
2017-02-28,1059.780029,1062.819946,1053.849976,1060.329956,1060.329956,0
2017-03-01,1060.599976,1073.189941,1060.599976,1072.329956,1072.329956,0
2017-03-02,1072.630005,1076.949951,1072.109985,1072.680054,1072.680054,0
2017-03-03,1072.540039,1072.540039,1064.510010,1066.510010,1066.510010,0
2017-03-06,1066.550049,1066.550049,1059.699951,1061.949951,1061.949951,0
2017-03-07,1061.800049,1062.900024,1055.380005,1056.489990,1056.489990,0
2017-03-08,1056.560059,1058.770020,1053.109985,1057.430054,1057.430054,0
2017-03-09,1057.469971,1058.010010,1050.050049,1056.089966,1056.089966,0
2017-03-10,1056.280029,1065.810059,1056.280029,1065.530029,1065.530029,0
2017-03-13,1065.989990,1070.020020,1064.839966,1070.020020,1070.020020,0
2017-03-14,1070.020020,1073.109985,1067.760010,1071.319946,1071.319946,0
2017-03-15,1071.349976,1073.310059,1068.829956,1073.050049,1073.050049,0
2017-03-16,1073.079956,1081.150024,1073.079956,1078.010010,1078.010010,0
2017-03-17,1077.969971,1077.969971,1071.010010,1075.630005,1075.630005,0
2017-03-20,1075.520020,1076.969971,1072.089966,1075.439941,1075.439941,13417600
2017-03-21,1075.619995,1079.339966,1059.709961,1061.119995,1061.119995,16878300
2017-03-22,1060.410034,1060.410034,1042.819946,1054.300049,1054.300049,17756200
2017-03-23,1054.300049,1064.729980,1053.270020,1064.530029,1064.530029,17410200
2017-03-24,1064.770020,1067.849976,1062.000000,1066.900024,1066.900024,17670300
2017-03-27,1065.839966,1065.839966,1058.500000,1062.489990,1062.489990,12419000
2017-03-28,1063.229980,1068.979980,1063.229980,1067.839966,1067.839966,11238900
2017-03-29,1068.060059,1069.380005,1062.469971,1067.400024,1067.400024,13292600
2017-03-30,1068.310059,1073.609985,1068.229980,1072.920044,1072.920044,13266700
2017-03-31,1073.010010,1076.819946,1067.109985,1075.069946,1075.069946,19040000
2017-04-03,1075.069946,1078.770020,1066.000000,1066.000000,1066.000000,17850700
2017-04-04,1065.939941,1076.750000,1065.939941,1076.560059,1076.560059,18812100
2017-04-05,1077.410034,1082.030029,1077.170044,1078.859985,1078.859985,21738000
2017-04-06,1077.819946,1080.380005,1071.099976,1077.859985,1077.859985,15228600
2017-04-07,1077.349976,1077.349976,1069.729980,1073.420044,1073.420044,15105900
2017-04-10,1073.569946,1080.709961,1073.569946,1080.660034,1080.660034,11801400
2017-04-11,1080.849976,1084.939941,1075.650024,1080.150024,1080.150024,14990300
2017-04-12,1080.199951,1089.489990,1080.199951,1088.489990,1088.489990,13042200
2017-04-13,null,null,null,null,null,null
2017-04-17,null,null,null,null,null,null
2017-04-18,1088.410034,1089.339966,1070.650024,1073.390015,1073.390015,20753700
2017-04-19,1073.540039,1083.500000,1073.540039,1081.589966,1081.589966,15531000
2017-04-20,1081.369995,1090.510010,1081.369995,1090.439941,1090.439941,14477900
2017-04-21,1090.469971,1092.459961,1082.400024,1082.560059,1082.560059,16629200
2017-04-24,1086.609985,1100.670044,1086.609985,1098.859985,1098.859985,17158900
2017-04-25,1098.859985,1105.180054,1098.500000,1104.569946,1104.569946,16042000
2017-04-26,1104.699951,1115.099976,1103.300049,1115.099976,1115.099976,18343600
2017-04-27,1115.170044,1120.560059,1110.369995,1120.119995,1120.119995,17270400
2017-04-28,1120.229980,1127.390015,1118.599976,1126.439941,1126.439941,19717300
2017-05-01,1126.250000,1128.819946,1124.510010,1124.609985,1124.609985,6123700
2017-05-02,1124.829956,1129.729980,1123.810059,1128.699951,1128.699951,21586500
2017-05-03,1135.800049,1139.410034,1129.030029,1129.609985,1129.609985,24573200
2017-05-04,1130.439941,1139.219971,1130.439941,1134.400024,1134.400024,19681000
2017-05-05,1134.109985,1146.219971,1133.479980,1145.770020,1145.770020,25165100
